label,time_ms,ch0_rate_hz,ch0_var_isi_ms,ch1_rate_hz,ch1_var_isi_ms,ch2_rate_hz,ch2_var_isi_ms,ch3_rate_hz,ch3_var_isi_ms,ch4_rate_hz,ch4_var_isi_ms,ch5_rate_hz,ch5_var_isi_ms
1,44241.750,194.000000,0.586419,284.000000,0.056624,278.000000,0.014178,286.000000,0.000000,268.000000,0.299996,280.000000,0.086493
1,44341.750,180.000000,1.153121,274.000000,0.247675,274.000000,0.048440,280.000000,0.019409,276.000000,0.136935,268.000000,0.273496
1,44441.750,172.000000,1.190917,266.000000,0.250933,272.000000,0.046728,278.000000,0.023134,280.000000,0.086460,240.000000,0.748791
1,44541.750,172.000000,1.328512,262.000000,0.198447,272.000000,0.046365,280.000000,0.030770,278.000000,0.087140,192.000000,3.563961
1,44641.750,176.000000,1.492139,258.000000,0.171860,272.000000,0.046900,280.000000,0.030770,278.000000,0.085539,144.000000,63.229642
1,44741.750,170.000000,2.783898,258.000000,0.169907,270.000000,0.053032,280.000000,0.036275,272.000000,0.081358,106.000000,91.579026
1,44841.750,166.000000,4.166010,268.000000,0.052172,276.000000,0.029244,288.000000,0.024170,268.000000,0.323775,76.000000,107.383857
1,44941.750,170.000000,4.522631,256.000000,1.422686,268.000000,0.640426,278.000000,0.617439,254.000000,0.442775,60.000000,102.875446
1,45041.750,182.000000,8.700895,254.000000,1.816220,268.000000,1.687277,274.000000,1.666347,248.000000,6.914667,86.000000,70.806725
1,45141.750,188.000000,8.697118,246.000000,1.813978,266.000000,1.690524,274.000000,1.665265,238.000000,7.034477,112.000000,30.149091
1,45241.750,202.000000,6.478275,240.000000,1.844096,264.000000,1.709654,262.000000,1.764234,228.000000,7.250852,134.000000,16.247891
1,45341.750,214.000000,4.260285,232.000000,1.801304,258.000000,1.303951,252.000000,1.483896,226.000000,7.172867,154.000000,4.436461
1,45441.750,224.000000,0.823046,246.000000,0.462544,268.000000,0.134137,264.000000,0.155010,236.000000,0.262884,172.000000,0.498668
1,45541.750,210.000000,0.476031,244.000000,0.050475,266.000000,0.041437,260.000000,0.078894,232.000000,0.109045,162.000000,0.615537
1,45641.750,204.000000,0.386727,244.000000,0.070794,268.000000,0.050695,256.000000,0.078399,228.000000,0.131676,160.000000,0.635275
1,45741.750,210.000000,0.338850,250.000000,0.048855,270.000000,0.030951,266.000000,0.056115,232.000000,0.117750,162.000000,0.634531
1,45841.750,226.000000,0.225720,252.000000,0.038216,274.000000,0.019650,270.000000,0.045504,236.000000,0.066413,162.000000,0.630850
1,45941.750,224.000000,0.263463,252.000000,0.036344,272.000000,0.016859,268.000000,0.041742,236.000000,0.062870,162.000000,0.615586
1,46041.750,216.000000,0.650417,246.000000,0.059346,266.000000,0.018939,266.000000,0.037115,230.000000,0.109995,166.000000,0.126534
1,46141.750,204.000000,0.972588,236.000000,0.141446,260.000000,0.026568,262.000000,0.044530,228.000000,0.082534,166.000000,0.088015
1,46241.750,184.000000,3.474007,230.000000,0.149161,256.000000,0.035363,256.000000,0.059109,218.000000,0.165054,160.000000,0.292722
1,46341.750,160.000000,3.420085,228.000000,0.138206,256.000000,0.038642,254.000000,0.041686,218.000000,0.147484,150.000000,1.060856
1,46441.750,142.000000,2.752755,232.000000,0.200832,260.000000,0.080817,254.000000,0.058469,218.000000,0.207540,132.000000,3.785059
1,46541.750,136.000000,2.570534,240.000000,0.232761,268.000000,0.090607,258.000000,0.061428,224.000000,0.198817,120.000000,4.148090
1,46641.750,136.000000,2.528096,252.000000,0.109056,276.000000,0.057588,268.000000,0.085025,230.000000,0.256372,112.000000,4.561488
1,46741.750,144.000000,0.841053,256.000000,0.055490,280.000000,0.035978,268.000000,0.095851,236.000000,0.197001,112.000000,4.978636
1,46841.750,142.000000,2.167717,258.000000,0.043941,282.000000,0.032943,268.000000,0.104507,236.000000,0.201512,110.000000,5.312414
1,46941.750,136.000000,6.545194,254.000000,0.039749,278.000000,0.041732,268.000000,0.097617,238.000000,0.276254,112.000000,14.452190
1,47041.750,142.000000,6.957857,254.000000,0.040285,274.000000,0.049061,266.000000,0.116420,236.000000,0.316239,122.000000,13.913524
1,47141.750,130.000000,12.463852,252.000000,0.053424,272.000000,0.058210,264.000000,0.117745,238.000000,0.395096,112.000000,22.574711
1,47241.750,122.000000,13.472552,262.000000,0.081956,276.000000,0.050196,276.000000,0.103828,248.000000,0.329442,106.000000,22.419448
1,47341.750,126.000000,9.355700,266.000000,0.086892,272.000000,0.063217,278.000000,0.099585,256.000000,0.330817,96.000000,23.094783
1,47441.750,126.000000,20.914298,266.000000,0.090403,276.000000,0.060312,282.000000,0.110128,254.000000,0.256881,102.000000,19.187600
2,8441.000,272.000000,0.361200,2.000000,NaN,4.000000,0.000000,2.000000,NaN,0.000000,NaN,18.000000,13.152344
2,8541.000,260.000000,0.017742,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,18.000000,1.303711
2,8641.000,264.000000,0.011778,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,16.000000,2.744898
2,8741.000,266.000000,0.022713,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,16.000000,21.114796
2,8841.000,268.000000,0.025319,0.000000,NaN,0.000000,NaN,0.000000,NaN,2.000000,NaN,16.000000,27.875000
2,8941.000,270.000000,0.033920,0.000000,NaN,0.000000,NaN,0.000000,NaN,6.000000,147.015625,16.000000,25.150510
2,9041.000,274.000000,0.023623,0.000000,NaN,0.000000,NaN,0.000000,NaN,10.000000,88.324219,16.000000,45.066327
2,9141.000,278.000000,0.013574,0.000000,NaN,0.000000,NaN,0.000000,NaN,14.000000,81.904514,18.000000,48.464844
2,9241.000,278.000000,0.015070,0.000000,NaN,0.000000,NaN,0.000000,NaN,16.000000,70.673469,16.000000,49.887755
2,9341.000,272.000000,0.052455,2.000000,NaN,0.000000,NaN,0.000000,NaN,14.000000,7.972222,18.000000,58.402344
2,9441.000,262.000000,0.121361,4.000000,0.000000,2.000000,NaN,0.000000,NaN,10.000000,7.417969,20.000000,126.422840
2,9541.000,248.000000,0.201393,8.000000,6.347222,4.000000,0.000000,0.000000,NaN,6.000000,9.000000,22.000000,218.455625
2,9641.000,232.000000,0.249509,12.000000,4.115000,8.000000,316.291667,0.000000,NaN,2.000000,NaN,28.000000,194.174556
2,9741.000,216.000000,0.170965,14.000000,3.807292,10.000000,294.640625,0.000000,NaN,0.000000,NaN,34.000000,89.702148
2,9841.000,210.000000,0.093727,16.000000,3.704082,12.000000,237.035000,0.000000,NaN,0.000000,NaN,38.000000,30.478395
2,9941.000,212.000000,0.120317,16.000000,11.673469,12.000000,65.465000,0.000000,NaN,0.000000,NaN,36.000000,32.309256
2,10041.000,222.000000,0.249483,16.000000,13.140306,12.000000,540.665000,0.000000,NaN,0.000000,NaN,34.000000,78.707031
2,10141.000,236.000000,0.257972,12.000000,15.765000,8.000000,466.347222,0.000000,NaN,4.000000,0.000000,28.000000,136.842456
2,10241.000,252.000000,0.156344,10.000000,19.656250,6.000000,467.640625,0.000000,NaN,8.000000,18.375000,24.000000,126.015496
2,10341.000,266.000000,0.079416,6.000000,17.015625,4.000000,0.000000,0.000000,NaN,12.000000,32.185000,20.000000,28.728395
2,10441.000,276.000000,0.027466,4.000000,0.000000,4.000000,0.000000,0.000000,NaN,18.000000,53.116211,20.000000,14.746914
2,10541.000,278.000000,0.016252,0.000000,NaN,4.000000,0.000000,0.000000,NaN,22.000000,57.102500,20.000000,45.533951
2,10641.000,274.000000,0.051133,0.000000,NaN,4.000000,0.000000,0.000000,NaN,22.000000,35.027500,16.000000,56.852041
2,10741.000,266.000000,0.080435,0.000000,NaN,4.000000,0.000000,0.000000,NaN,22.000000,72.368125,14.000000,870.196181
2,10841.000,262.000000,0.070044,0.000000,NaN,4.000000,0.000000,0.000000,NaN,22.000000,71.880625,14.000000,849.946181
2,10941.000,254.000000,0.042726,0.000000,NaN,2.000000,NaN,0.000000,NaN,22.000000,63.147500,14.000000,576.013889
2,11041.000,254.000000,0.033419,0.000000,NaN,0.000000,NaN,0.000000,NaN,22.000000,62.553125,10.000000,65.390625
2,11141.000,256.000000,0.023777,0.000000,NaN,0.000000,NaN,0.000000,NaN,22.000000,19.793125,12.000000,2678.875000
2,11241.000,258.000000,0.015591,0.000000,NaN,0.000000,NaN,0.000000,NaN,20.000000,59.013889,12.000000,2811.035000
2,11341.000,256.000000,0.015275,0.000000,NaN,0.000000,NaN,0.000000,NaN,16.000000,73.650510,14.000000,2806.680556
2,11441.000,254.000000,0.040753,0.000000,NaN,0.000000,NaN,0.000000,NaN,10.000000,97.093750,14.000000,41.701389
2,11541.000,244.000000,0.069992,0.000000,NaN,0.000000,NaN,0.000000,NaN,6.000000,100.000000,18.000000,39.359375
2,11641.000,230.000000,0.237520,0.000000,NaN,0.000000,NaN,0.000000,NaN,2.000000,NaN,22.000000,27.963125
2,11741.000,212.000000,0.665794,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,28.000000,43.725592
2,11841.000,190.000000,0.949440,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,28.000000,36.899408
2,11941.000,174.000000,0.848702,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,30.000000,20.088010
2,12041.000,166.000000,0.446498,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,32.000000,6.393333
2,12141.000,172.000000,0.787024,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,30.000000,3.183992
2,12241.000,186.000000,0.943142,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,28.000000,13.924556
2,12341.000,206.000000,0.659746,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,26.000000,21.931858
2,12441.000,220.000000,0.214250,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,24.000000,37.448347
2,12541.000,234.000000,0.045667,0.000000,NaN,0.000000,NaN,0.000000,NaN,2.000000,NaN,20.000000,71.816358
2,12641.000,240.000000,0.031248,0.000000,NaN,4.000000,0.000000,0.000000,NaN,6.000000,64.000000,16.000000,57.798469
2,12741.000,246.000000,0.027983,0.000000,NaN,8.000000,152.513889,2.000000,NaN,10.000000,95.855469,12.000000,4653.060000
2,12841.000,248.000000,0.019615,0.000000,NaN,12.000000,157.925000,4.000000,0.000000,16.000000,99.632653,12.000000,4137.385000
2,12941.000,252.000000,0.011176,0.000000,NaN,16.000000,164.071429,10.000000,79.761719,20.000000,103.033951,12.000000,4516.025000
2,13041.000,250.000000,0.019901,0.000000,NaN,22.000000,132.052500,14.000000,66.937500,24.000000,26.216942,14.000000,120.029514
2,13141.000,246.000000,0.036486,0.000000,NaN,22.000000,17.040000,18.000000,51.155273,24.000000,6.898760,20.000000,140.861111
2,13241.000,238.000000,0.044783,0.000000,NaN,22.000000,22.000000,20.000000,10.722222,24.000000,9.130165,24.000000,68.606405
2,13341.000,230.000000,0.059639,0.000000,NaN,22.000000,21.038125,22.000000,11.610000,24.000000,5.466942,30.000000,53.107143
2,13441.000,220.000000,0.103327,4.000000,0.000000,24.000000,32.390496,22.000000,14.522500,24.000000,4.561983,36.000000,51.323097
2,13541.000,208.000000,0.168100,10.000000,29.667969,24.000000,46.001033,22.000000,15.318125,22.000000,7.765625,44.000000,35.170068
2,13641.000,198.000000,0.200594,16.000000,36.890306,26.000000,22.025608,22.000000,14.255625,22.000000,18.305625,48.000000,18.768904
2,13741.000,190.000000,0.164052,20.000000,32.654321,28.000000,2.322485,24.000000,4.357438,22.000000,32.660000,54.000000,6.320636
2,13841.000,182.000000,0.078094,26.000000,28.562500,30.000000,1.977041,24.000000,4.611570,20.000000,14.311728,56.000000,0.593793
2,13941.000,180.000000,0.041062,28.000000,3.107249,32.000000,3.448333,24.000000,5.420455,20.000000,15.608025,58.000000,0.552296
2,14041.000,184.000000,0.091474,24.000000,29.486570,32.000000,3.937222,26.000000,7.925347,22.000000,33.390625,54.000000,3.616217
2,14141.000,188.000000,0.103292,20.000000,131.390432,32.000000,2.485000,26.000000,6.243056,22.000000,19.565000,52.000000,12.580000
2,14241.000,192.000000,0.084307,16.000000,159.579082,32.000000,7.812222,24.000000,14.140496,22.000000,17.965000,46.000000,28.809530
2,14341.000,202.000000,0.040569,10.000000,189.886719,30.000000,11.950255,24.000000,56.986570,22.000000,22.360000,40.000000,40.164474
2,14441.000,206.000000,0.029051,4.000000,0.000000,28.000000,11.217456,22.000000,80.025000,22.000000,25.012500,32.000000,25.747222
2,14541.000,212.000000,0.060068,4.000000,0.000000,28.000000,3.562130,20.000000,48.876543,20.000000,11.955247,30.000000,23.660714
2,14641.000,222.000000,0.145894,6.000000,6.890625,28.000000,2.971154,18.000000,9.058594,22.000000,29.362500,26.000000,17.161024
2,14741.000,232.000000,0.114631,10.000000,187.855469,28.000000,5.835059,18.000000,3.694336,24.000000,29.728306,26.000000,13.365885
2,14841.000,238.000000,0.087188,16.000000,222.566327,32.000000,6.618333,18.000000,10.593750,24.000000,17.980372,24.000000,6.251033
2,14941.000,244.000000,0.041066,24.000000,242.980372,32.000000,4.203889,16.000000,18.497449,24.000000,8.674587,24.000000,3.833678
2,15041.000,246.000000,0.023620,30.000000,157.485969,32.000000,1.228889,14.000000,75.619792,24.000000,79.159091,26.000000,50.848958
2,15141.000,242.000000,0.032483,34.000000,35.648438,30.000000,9.997768,12.000000,77.690000,20.000000,117.445988,30.000000,87.265306
2,15241.000,240.000000,0.036932,36.000000,22.095588,30.000000,28.418367,10.000000,6141.980469,16.000000,449.839286,32.000000,72.757222
2,15341.000,238.000000,0.032610,42.000000,20.493125,30.000000,25.298469,8.000000,6735.847222,16.000000,353.614796,36.000000,45.847318
2,15441.000,234.000000,0.025843,42.000000,21.220469,26.000000,20.998264,8.000000,7335.180556,16.000000,330.589286,38.000000,8.033951
2,15541.000,232.000000,0.037788,36.000000,52.918685,24.000000,45.366736,6.000000,6.890625,12.000000,460.185000,36.000000,14.881488
2,15641.000,228.000000,0.056494,32.000000,672.037222,24.000000,77.715909,6.000000,6.890625,12.000000,4327.425000,34.000000,25.072021
2,15741.000,228.000000,0.050963,30.000000,778.727041,24.000000,72.295455,8.000000,10883.166667,14.000000,3955.305556,30.000000,26.102360
2,15841.000,220.000000,0.129997,22.000000,802.350000,22.000000,49.410000,12.000000,9129.375000,14.000000,4148.717014,28.000000,18.549556
2,15941.000,214.000000,0.130657,16.000000,682.089286,24.000000,44.694215,14.000000,65.237847,16.000000,19.000000,28.000000,9.995562
2,16041.000,210.000000,0.114160,16.000000,270.548469,24.000000,14.420455,18.000000,49.140625,20.000000,14.805556,28.000000,10.338018
2,16141.000,212.000000,0.116576,16.000000,290.369898,26.000000,14.629774,24.000000,45.804752,24.000000,6.276860,28.000000,5.841716
2,16241.000,210.000000,0.096056,18.000000,279.905273,26.000000,35.279514,26.000000,12.931858,24.000000,8.681818,30.000000,4.754145
2,16341.000,216.000000,0.063412,16.000000,265.329082,26.000000,34.042969,22.000000,85.968125,26.000000,7.254774,28.000000,15.652367
2,16441.000,222.000000,0.044261,16.000000,101.614796,24.000000,47.709711,22.000000,228.310000,24.000000,4.686983,28.000000,16.133136
2,16541.000,228.000000,0.029995,14.000000,59.244792,26.000000,65.640625,20.000000,246.986111,24.000000,5.387397,26.000000,22.586806
2,16641.000,234.000000,0.019188,10.000000,83.105469,24.000000,58.035124,18.000000,181.750000,24.000000,6.128099,24.000000,22.736570
2,16741.000,234.000000,0.011347,8.000000,23337.097222,24.000000,53.864669,18.000000,218.725586,26.000000,10.123264,24.000000,18.913223
2,16841.000,234.000000,0.010943,6.000000,24453.140625,28.000000,78.428994,24.000000,299.299587,26.000000,18.567708,26.000000,37.659722
2,16941.000,232.000000,0.015284,6.000000,107.640625,30.000000,32.974809,26.000000,155.500000,26.000000,16.513889,26.000000,49.150608
2,17041.000,224.000000,0.135267,6.000000,107.640625,26.000000,176.525608,30.000000,80.575574,28.000000,9.200444,28.000000,36.167899
2,17141.000,212.000000,0.260000,6.000000,107.640625,26.000000,349.550347,30.000000,39.593431,28.000000,5.519231,32.000000,7.198889
2,17241.000,204.000000,0.269214,4.000000,0.000000,22.000000,390.478125,30.000000,38.485969,26.000000,5.192274,32.000000,6.198889
2,17341.000,196.000000,0.195053,2.000000,NaN,16.000000,314.497449,26.000000,23.161024,26.000000,3.473958,34.000000,5.874756
2,17441.000,194.000000,0.102837,0.000000,NaN,10.000000,102.828125,24.000000,30.148760,26.000000,7.282552,34.000000,6.031250
2,17541.000,194.000000,0.080051,0.000000,NaN,12.000000,1774.575000,22.000000,68.427500,24.000000,35.697314,32.000000,8.755556
2,17641.000,200.000000,0.082696,0.000000,NaN,10.000000,1506.855469,18.000000,68.522461,22.000000,90.455625,26.000000,48.483941
2,17741.000,208.000000,0.129548,0.000000,NaN,8.000000,1704.347222,12.000000,32.740000,22.000000,82.810000,24.000000,489.616736
2,17841.000,216.000000,0.109857,2.000000,NaN,10.000000,1635.042969,8.000000,36.500000,18.000000,48.796875,20.000000,492.527778
2,17941.000,216.000000,0.117117,4.000000,0.000000,12.000000,1401.640000,4.000000,0.000000,14.000000,49.300347,18.000000,458.709961
2,18041.000,206.000000,0.700596,8.000000,33.347222,10.000000,1877.011719,0.000000,NaN,10.000000,72.574219,18.000000,452.843750
2,18141.000,186.000000,4.227109,8.000000,33.347222,10.000000,1267.824219,0.000000,NaN,6.000000,0.062500,20.000000,79.682099
2,18241.000,174.000000,4.154720,10.000000,5401.343750,12.000000,1073.935000,0.000000,NaN,2.000000,NaN,20.000000,75.492284
2,18341.000,166.000000,3.821284,8.000000,6672.791667,12.000000,1112.085000,0.000000,NaN,0.000000,NaN,20.000000,29.097222
2,18441.000,162.000000,3.647803,8.000000,5882.513889,14.000000,1016.993056,0.000000,NaN,0.000000,NaN,20.000000,20.584877
2,18541.000,170.000000,2.913549,6.000000,3025.000000,14.000000,7.258681,0.000000,NaN,0.000000,NaN,22.000000,10.855625
2,18641.000,192.000000,0.184211,8.000000,2934.013889,16.000000,4.479592,0.000000,NaN,0.000000,NaN,22.000000,9.105625
2,18741.000,208.000000,0.378876,10.000000,211.167969,18.000000,8.824219,0.000000,NaN,0.000000,NaN,24.000000,40.527893
2,18841.000,224.000000,0.440539,16.000000,344.382653,16.000000,9.739796,0.000000,NaN,0.000000,NaN,28.000000,59.778846
2,18941.000,244.000000,0.360802,18.000000,215.183594,16.000000,10.298469,0.000000,NaN,0.000000,NaN,30.000000,43.854592
2,19041.000,260.000000,0.157856,22.000000,77.155625,18.000000,7.496094,0.000000,NaN,2.000000,NaN,32.000000,14.848889
2,19141.000,274.000000,0.037518,24.000000,29.455579,16.000000,4.637755,0.000000,NaN,4.000000,0.000000,34.000000,4.820068
2,19241.000,290.000000,0.071612,26.000000,18.327691,16.000000,12.132653,0.000000,NaN,10.000000,405.328125,34.000000,13.795898
2,19341.000,300.000000,0.075441,28.000000,17.871302,18.000000,38.053711,0.000000,NaN,16.000000,442.303571,30.000000,63.551020
2,19441.000,304.000000,0.066784,24.000000,52.084711,14.000000,46.055556,0.000000,NaN,20.000000,347.279321,28.000000,137.513314
2,19541.000,312.000000,0.024828,22.000000,217.163125,14.000000,1108.708333,0.000000,NaN,22.000000,153.225000,24.000000,136.716942
2,19641.000,312.000000,0.027274,22.000000,214.418125,16.000000,978.739796,0.000000,NaN,24.000000,54.465909,24.000000,100.277893
2,19741.000,304.000000,0.029330,18.000000,273.608398,14.000000,927.237847,0.000000,NaN,22.000000,39.443125,24.000000,116.444215
2,19841.000,296.000000,0.017290,14.000000,211.854167,12.000000,60.635000,0.000000,NaN,20.000000,33.375000,28.000000,83.857249
2,19941.000,286.000000,0.052817,14.000000,262.409722,16.000000,50.836735,0.000000,NaN,20.000000,33.371914,30.000000,32.310268
2,20041.000,274.000000,0.066433,12.000000,560.985000,14.000000,11.472222,0.000000,NaN,20.000000,17.500000,34.000000,1.665771
2,20141.000,258.000000,0.211899,10.000000,284.078125,12.000000,23.215000,0.000000,NaN,18.000000,5.545898,34.000000,1.097412
2,20241.000,244.000000,0.285167,10.000000,220.011719,14.000000,18.583333,0.000000,NaN,18.000000,13.027344,34.000000,0.546631
2,20341.000,226.000000,0.248864,10.000000,217.906250,14.000000,15.138889,0.000000,NaN,16.000000,13.114796,34.000000,0.407959
2,20441.000,218.000000,0.154466,12.000000,323.615000,12.000000,14.375000,0.000000,NaN,16.000000,25.007653,34.000000,0.782959
2,20541.000,210.000000,0.064806,12.000000,141.335000,14.000000,4.451389,0.000000,NaN,14.000000,98.951389,34.000000,1.083740
2,20641.000,220.000000,0.217774,14.000000,116.534722,14.000000,6.140625,0.000000,NaN,14.000000,96.786458,36.000000,1.548010
2,20741.000,234.000000,0.374345,14.000000,66.847222,12.000000,7.965000,0.000000,NaN,14.000000,104.625000,36.000000,1.674740
2,20841.000,256.000000,0.375155,12.000000,26.815000,12.000000,9.135000,0.000000,NaN,18.000000,273.295898,34.000000,8.920898
2,20941.000,270.000000,0.288083,8.000000,34.263889,12.000000,9.340000,0.000000,NaN,18.000000,169.464844,34.000000,17.706787
2,21041.000,284.000000,0.073211,6.000000,18.062500,10.000000,7.265625,0.000000,NaN,22.000000,68.990625,32.000000,15.673889
2,21141.000,290.000000,0.036555,4.000000,0.000000,12.000000,95.335000,0.000000,NaN,24.000000,30.829545,30.000000,12.454082
2,21241.000,292.000000,0.043549,8.000000,15.680556,14.000000,426.307292,0.000000,NaN,26.000000,40.897135,30.000000,12.191645
2,21341.000,292.000000,0.043549,12.000000,22.965000,16.000000,461.048469,0.000000,NaN,26.000000,50.095052,30.000000,8.849809
2,21441.000,294.000000,0.042072,12.000000,22.965000,18.000000,329.214844,0.000000,NaN,26.000000,50.114583,30.000000,7.265625
2,21541.000,296.000000,0.029108,14.000000,911.362847,20.000000,70.000000,0.000000,NaN,24.000000,129.721074,32.000000,8.343333
2,21641.000,290.000000,0.084093,12.000000,1067.385000,18.000000,66.449219,0.000000,NaN,20.000000,140.763889,34.000000,17.761475
2,21741.000,278.000000,0.106992,6.000000,1350.562500,14.000000,49.911458,0.000000,NaN,14.000000,161.743056,36.000000,19.234862
2,21841.000,268.000000,0.074022,2.000000,NaN,12.000000,2302.740000,0.000000,NaN,10.000000,11715.578125,38.000000,10.459298
2,21941.000,262.000000,0.024412,2.000000,NaN,10.000000,2580.042969,0.000000,NaN,8.000000,11564.041667,40.000000,5.796053
2,22041.000,258.000000,0.015163,0.000000,NaN,8.000000,814.180556,0.000000,NaN,8.000000,38.430556,40.000000,3.158241
2,22141.000,262.000000,0.010832,0.000000,NaN,8.000000,226.291667,0.000000,NaN,10.000000,28.855469,40.000000,2.525277
2,22241.000,264.000000,0.006155,0.000000,NaN,10.000000,465.980469,0.000000,NaN,14.000000,23.534722,40.000000,1.566136
2,22341.000,258.000000,0.067322,0.000000,NaN,8.000000,189.013889,0.000000,NaN,12.000000,5.815000,40.000000,2.973684
2,22441.000,250.000000,0.081247,0.000000,NaN,6.000000,199.515625,0.000000,NaN,10.000000,4.167969,42.000000,4.001719
2,22541.000,248.000000,0.073840,0.000000,NaN,4.000000,0.000000,0.000000,NaN,6.000000,1.890625,42.000000,3.664219
2,22641.000,248.000000,0.073840,0.000000,NaN,2.000000,NaN,0.000000,NaN,8.000000,13738.180556,42.000000,4.271719
2,22741.000,248.000000,0.078459,0.000000,NaN,0.000000,NaN,0.000000,NaN,6.000000,90.250000,40.000000,5.626385
2,22841.000,256.000000,0.047399,0.000000,NaN,0.000000,NaN,0.000000,NaN,6.000000,90.250000,40.000000,6.921399
2,22941.000,264.000000,0.020832,0.000000,NaN,0.000000,NaN,0.000000,NaN,8.000000,2640.180556,36.000000,3.704152
2,23041.000,266.000000,0.002278,0.000000,NaN,0.000000,NaN,0.000000,NaN,8.000000,2640.180556,36.000000,0.852076
2,23141.000,260.000000,0.054173,0.000000,NaN,0.000000,NaN,0.000000,NaN,4.000000,0.000000,36.000000,2.775952
2,23241.000,242.000000,0.390608,0.000000,NaN,0.000000,NaN,0.000000,NaN,2.000000,NaN,38.000000,4.455247
2,23341.000,226.000000,0.563292,0.000000,NaN,0.000000,NaN,0.000000,NaN,2.000000,NaN,38.000000,4.967014
2,23441.000,220.000000,0.489763,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,42.000000,3.194375
2,23541.000,222.000000,0.560207,0.000000,NaN,2.000000,NaN,0.000000,NaN,4.000000,0.000000,40.000000,4.230609
2,23641.000,234.000000,0.721871,0.000000,NaN,6.000000,56.250000,0.000000,NaN,8.000000,20.513889,38.000000,9.923611
2,23741.000,252.000000,0.435824,0.000000,NaN,8.000000,128.625000,0.000000,NaN,10.000000,17.792969,38.000000,9.443673
2,23841.000,272.000000,0.112469,0.000000,NaN,12.000000,369.865000,0.000000,NaN,18.000000,159.561523,36.000000,11.148789
2,23941.000,282.000000,0.011158,8.000000,10.763889,18.000000,754.053711,6.000000,78.765625,28.000000,284.719675,32.000000,4.590556
2,24041.000,288.000000,0.017177,22.000000,71.880625,28.000000,721.815828,16.000000,78.178571,40.000000,258.193906,34.000000,8.230469
2,24141.000,290.000000,0.025559,38.000000,50.665316,38.000000,190.640432,30.000000,60.450255,58.000000,102.340800,38.000000,9.683835
2,24241.000,298.000000,0.015214,54.000000,38.680566,50.000000,69.004774,46.000000,47.260976,74.000000,45.665895,38.000000,10.341821
2,24341.000,302.000000,0.010725,70.000000,30.399924,60.000000,15.447087,62.000000,37.103056,80.000000,9.201759,40.000000,1.953255
2,24441.000,308.000000,0.001976,74.000000,4.796441,64.000000,9.044355,66.000000,12.406250,80.000000,13.784352,42.000000,0.356875
2,24541.000,306.000000,0.000000,68.000000,27.010675,58.000000,39.843750,60.000000,111.502229,72.000000,33.274286,42.000000,0.560000
2,24641.000,306.000000,0.005226,54.000000,79.499723,46.000000,101.559530,46.000000,141.874483,54.000000,71.425388,38.000000,0.719136
2,24741.000,302.000000,0.012781,42.000000,279.114219,36.000000,258.187284,30.000000,197.195153,42.000000,118.036719,38.000000,0.987847
2,24841.000,296.000000,0.015607,26.000000,324.592014,24.000000,362.561983,14.000000,277.404514,32.000000,118.243333,38.000000,0.951389
2,24941.000,292.000000,0.013377,14.000000,292.618056,14.000000,231.078125,4.000000,0.000000,24.000000,104.105372,38.000000,0.501543
2,25041.000,286.000000,0.014497,6.000000,4.515625,8.000000,67.513889,0.000000,NaN,18.000000,61.875000,38.000000,1.091821
2,25141.000,272.000000,0.128443,6.000000,26650.562500,6.000000,90.250000,0.000000,NaN,14.000000,73.369792,40.000000,3.101801
2,25241.000,254.000000,0.303571,4.000000,0.000000,4.000000,0.000000,0.000000,NaN,10.000000,54.261719,42.000000,3.737500
2,25341.000,248.000000,0.278158,6.000000,240.250000,4.000000,0.000000,0.000000,NaN,4.000000,0.000000,44.000000,2.940476
2,25441.000,246.000000,0.272776,6.000000,240.250000,6.000000,7.562500,0.000000,NaN,4.000000,0.000000,44.000000,1.241780
2,25541.000,252.000000,0.340600,8.000000,1028.222222,10.000000,58.875000,0.000000,NaN,6.000000,240.250000,44.000000,2.675454
2,25641.000,268.000000,0.316178,6.000000,1521.000000,12.000000,48.310000,0.000000,NaN,14.000000,295.842014,42.000000,7.575625
2,25741.000,286.000000,0.093673,4.000000,0.000000,10.000000,48.949219,0.000000,NaN,20.000000,222.839506,40.000000,11.758657
2,25841.000,294.000000,0.017534,4.000000,0.000000,8.000000,63.375000,0.000000,NaN,26.000000,175.827691,38.000000,9.904514
2,25941.000,290.000000,0.046393,8.000000,9800.166667,8.000000,5554.625000,0.000000,NaN,28.000000,20.928254,34.000000,3.272461
