label;palm_normal_x;palm_normal_y;palm_normal_z;digit_0_diff_x;digit_0_diff_y;digit_0_diff_z;digit_1_diff_x;digit_1_diff_y;digit_1_diff_z;digit_2_diff_x;digit_2_diff_y;digit_2_diff_z;digit_3_diff_x;digit_3_diff_y;digit_3_diff_z;digit_4_diff_x;digit_4_diff_y;digit_4_diff_z;digit_0_distance;digit_1_distance;digit_2_distance;digit_3_distance;digit_4_distance
0;0.023788321763277054;-0.9531095027923584;-0.3016892373561859;-24.202882766723633;-17.117630004882812;-42.851067781448364;-15.97209358215332;-25.644119262695312;-14.497829675674438;-5.487984657287598;-26.238601684570312;4.908423662185669;6.849605023860931;-29.16204833984375;1.7668192386627197;16.83876895904541;-28.996627807617188;6.894562482833862;52.105727144087666;33.509934220485576;27.252060780932958;30.007729047370333;34.23278481367372
0;0.0742398351430893;-0.9711001515388489;-0.22683247923851013;-23.478363752365112;-20.508285522460938;-41.3936764895916;-14.605295896530151;-26.904037475585938;-13.165602415800095;-5.053678274154663;-26.1544189453125;6.421459466218948;7.553807258605957;-27.664093017578125;5.849839478731155;17.6030056476593;-26.120407104492188;11.703671723604202;51.819492402802645;33.323790115829475;27.401248806247448;29.26743358260687;33.6023422836835
0;0.10030455142259598;-0.9678526520729065;-0.2306518256664276;-23.58311641216278;-22.760543823242188;-38.97073316574097;-14.69886863231659;-26.171890258789062;-11.420599460601807;-5.620316863059998;-26.039352416992188;6.079391956329346;8.336877465248108;-26.854385375976562;6.850630283355713;18.29563343524933;-24.647262573242188;13.301358699798584;50.92075979710763;32.116268009027706;27.32388776320448;28.941193394040543;33.45360815236625
0;0.06053942069411278;-0.9725248217582703;-0.2247897982597351;-30.020430207252502;-23.155227661132812;-33.65653610229492;-16.441580414772034;-23.897384643554688;-9.90122252702713;-7.342097878456116;-24.217819213867188;6.4739179611206055;6.885221362113953;-26.13067626953125;7.400613784790039;17.59832799434662;-23.279953002929688;15.024311065673828;50.69667859211775;30.65036324200952;26.121270690755157;28.017630162095763;32.82357815676633
0;-0.0730937048792839;-0.9888413548469543;-0.12980781495571136;-33.942414581775665;-29.630355834960938;-20.159120559692383;-17.303366959095;-20.209548950195312;-4.222739219665527;-8.511979401111603;-20.807830810546875;9.358187675476074;4.469094932079315;-25.52996826171875;8.50875186920166;17.440392196178436;-22.400375366210938;16.770535469055176;49.36026373802872;26.938149591401828;24.351494675578426;27.279130252409928;32.9726395125187
0;-0.16988953948020935;-0.9842939376831055;0.047989219427108765;-31.888847708702087;-34.47267150878906;-5.806533336639404;-16.010260939598083;-16.120285034179688;5.710155487060547;-5.6971529722213745;-14.665145874023438;15.046420097351074;5.235225796699524;-23.96697998046875;9.617208480834961;21.19174349308014;-21.778411865234375;17.80283832550049;47.31785623346831;23.42643636201685;21.7696764615657;26.349846631251232;35.218322902889554
0;-0.1579320728778839;-0.9358254075050354;0.3151003420352936;-29.503929376602173;-38.596832275390625;14.870178937911987;-11.762291193008423;-7.1536712646484375;17.299364805221558;-2.8386642932891846;-6.2559814453125;19.441078901290894;4.259578049182892;-18.459320068359375;13.532524824142456;22.70692229270935;-20.430557250976562;15.805672407150269;50.8066878668516;22.10869804705647;20.61918688164757;23.281317201980812;34.392314109910124
0;-0.006788805592805147;-0.9550319314002991;0.2964251637458801;-17.4378662109375;-39.87986755371094;9.772541046142578;-7.994453430175781;-11.660171508789062;18.34512186050415;2.1945977210998535;-8.100997924804688;17.77685785293579;11.38660478591919;-17.710983276367188;10.958308696746826;26.69500160217285;-18.199752807617188;11.274353504180908;44.6092543379804;23.160621350438177;19.658563061898278;23.736432475409465;34.21936819603216
0;0.0310788843780756;-0.9629640579223633;0.2678327262401581;-15.609355449676514;-40.413116455078125;6.817862689495087;-4.380939960479736;-12.430694580078125;19.18868637084961;5.953660607337952;-8.257904052734375;16.19523048400879;14.623082637786865;-15.57611083984375;9.690380096435547;28.780510425567627;-15.10198974609375;8.789560079574585;43.85607381901464;23.279185709971504;19.129154304404103;23.459608716686557;33.669633812083234
0;0.027836594730615616;-0.9877417087554932;0.15359506011009216;-19.620206713676453;-36.51976013183594;3.8236531019210815;-5.2692378759384155;-16.5333251953125;15.697399139404297;6.459832787513733;-10.91522216796875;14.427932739257812;15.34311306476593;-17.011260986328125;6.180508732795715;30.082021832466125;-14.680206298828125;5.743300437927246;41.63250790689961;23.399231815359876;19.21032945441856;23.72746946177203;33.96206699282917
0;-0.017279211431741714;-0.9870973825454712;0.15918591618537903;-21.79224419593811;-36.55918884277344;3.6324719190597534;-7.711249113082886;-17.713714599609375;15.717905521392822;5.633188009262085;-12.017044067382812;14.582013607025146;13.819929838180542;-18.403579711914062;6.281062126159668;28.670055150985718;-15.999984741210938;6.402723789215088;42.71616846323796;24.905654012289396;19.717435839900205;23.85652842258666;33.450955830895566
0;-0.061865732073783875;-0.9906256794929504;0.1217925101518631;-21.646552860736847;-36.813690185546875;0.906496524810791;-9.746638119220734;-19.15936279296875;12.451600074768066;2.3993720412254333;-13.89251708984375;15.504456520080566;11.60392302274704;-19.72528076171875;7.881958961486816;27.32221430540085;-17.612518310546875;8.424481391906738;42.71583748189422;24.841909783299794;20.955839025600568;24.204607158907432;33.58088864982853
0;-0.0728880763053894;-0.9962605834007263;0.04639165475964546;-22.75637912750244;-33.347381591796875;-3.106825590133667;-11.084107398986816;-20.436264038085938;7.930545330047607;0.2191619873046875;-15.803466796875;15.09389352798462;9.987732291221619;-20.944442749023438;7.94249963760376;26.96822452545166;-18.422927856445312;10.331541538238525;40.49139433597034;24.56403618908299;21.85459257480555;24.525655523992977;34.255366811863354
0;-0.06911015510559082;-0.9938181042671204;-0.08688689768314362;-27.77503252029419;-25.310211181640625;-9.616767168045044;-11.878685474395752;-21.843093872070312;2.093581438064575;-1.6316328048706055;-18.2896728515625;13.131626844406128;11.234596729278564;-23.009674072265625;5.466310262680054;26.876065731048584;-20.408432006835938;10.876768827438354;38.78841879127113;24.95209413539282;22.574631385868518;26.182853405793853;35.45604470725442
0;-0.07525812089443207;-0.9355225563049316;-0.3451576232910156;-30.793970346450806;-18.039703369140625;-22.890981197357178;-15.738456964492798;-21.525436401367188;-6.504978656768799;-8.770150423049927;-21.323898315429688;5.648360729217529;8.022862195968628;-25.248626708984375;3.3140320777893066;20.11855673789978;-24.258331298828125;8.77018404006958;42.3992514971955;27.44737122599381;23.738748002729096;26.699106298109648;32.712980462142056
